Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
10607,87,13,7,2022-01-21,178095.69316567507,1568000.0
6039,15,4,5,2024-08-23,116717.01666412468,616000.0
6040,67,2,1,2023-01-31,153056.7636491727,336000.0
6041,42,9,12,2023-05-06,112000.0,1344000.0
6042,12,6,1,2022-07-03,179079.84042888874,358400.0
6043,26,11,18,2023-06-01,144840.94567385165,2979200.0
6044,10,1,1,2021-04-14,134698.6023696219,140000.0
6045,51,2,4,2023-10-20,174311.863463698,672000.0
6046,12,1,19,2021-05-12,140000.0,2520000.0
6047,67,17,13,2023-10-17,158944.078007061,2184000.0
6048,86,9,17,2022-10-29,106965.28467051184,1904000.0
6049,35,8,7,2021-01-15,136313.90057275366,1058400.0
6050,67,17,12,2021-10-27,182410.1412960513,1848000.0
10608,73,20,11,2021-04-19,217995.52445980816,2397950.76905789
10609,44,8,6,2024-02-09,142008.29285879026,907200.0
6053,43,6,3,2024-01-11,175204.06129678834,537600.0
6054,17,16,11,2024-05-20,99251.14361541472,1276800.0
6055,99,5,12,2024-04-18,81715.80666028916,1008000.0
6056,97,14,12,2021-01-24,127798.18931458886,1545600.0
10610,58,19,12,2023-06-08,97842.60144233936,1142400.0
6058,18,4,13,2022-05-31,128770.51215666164,1601600.0
10611,41,5,2,2021-12-04,85293.71138942975,252000.0
6060,40,14,7,2024-06-30,125934.40081543292,772800.0
10612,91,6,3,2023-02-27,175159.91880053957,525479.7564016187
6062,44,6,10,2024-01-30,131118.28078655663,1601600.0
6063,75,16,7,2024-07-16,109210.02439976898,744800.0
6064,24,8,12,2022-05-20,145926.0907073516,1814400.0
6065,97,10,19,2022-05-09,84001.87421919814,1596035.6101647648
6066,84,5,10,2023-06-18,86081.77025307993,588000.0
10613,10,11,1,2023-12-10,141549.32719602998,156800.0
6068,16,6,6,2023-06-05,133351.52132305884,616000.0
6069,84,17,15,2021-06-04,179808.90296047705,2352000.0
6070,76,1,10,2021-10-16,128126.52486765436,1260000.0
6071,93,10,11,2023-12-17,97300.0202097682,627200.0
6072,76,6,4,2021-10-10,176118.19336011584,704472.7734404634
6073,2,14,1,2021-05-08,125034.98680939066,128800.0
6074,25,8,19,2022-02-18,156392.62233537808,3024000.0
6075,70,20,17,2023-07-16,223403.24044345788,3808000.0
6076,21,17,5,2023-01-06,152012.23050724366,840000.0
6077,67,4,1,2023-11-27,115465.2563870604,246400.0
6078,68,5,4,2021-03-15,80350.42291650882,420000.0
6079,18,7,2,2021-02-25,151200.0,151200.0
6080,67,19,11,2024-03-14,95067.98209435144,1142400.0
6081,49,3,5,2021-08-21,109146.5017553908,545732.508776954
6082,12,14,17,2022-12-30,128381.8015777648,2318400.0
6083,74,19,17,2023-01-30,99175.69599461036,1523200.0
6084,76,14,11,2022-09-04,137907.33748936502,2318400.0
6085,4,6,7,2022-05-28,164242.82538242414,1344000.0
6086,53,19,6,2024-04-25,103649.0596074896,666400.0
6087,78,9,20,2024-05-01,122343.86552043272,2128000.0
6088,55,9,19,2024-06-05,107485.8644825995,2128000.0
6089,3,5,9,2023-02-25,78222.37941222933,672000.0
6090,81,4,12,2024-09-04,123357.8436087088,1478400.0
6091,67,17,17,2023-03-14,168278.18877776767,2856000.0
6092,22,1,19,2023-10-08,129854.78401946022,2800000.0
6093,65,13,5,2024-05-05,212466.24297495355,980000.0
6094,49,7,3,2022-08-18,151200.0,453600.0
6095,67,12,11,2021-04-18,80335.96932077828,1428000.0
6096,71,2,4,2023-08-17,170648.0161708436,504000.0
6097,98,14,12,2024-06-28,117675.40316009268,1674400.0
6098,68,6,4,2023-01-23,170426.90589013352,716800.0
10614,13,5,3,2022-01-25,84881.06108154057,252000.0
6100,32,20,17,2021-06-11,206668.7203186784,3584000.0
6101,31,11,11,2023-05-27,160939.05673129193,1881600.0
6102,69,15,6,2021-04-19,98185.03657756287,604800.0
6103,31,8,9,2021-11-14,152456.73153017843,1512000.0
6104,47,18,19,2023-05-14,139486.91329593095,2419200.0
6105,43,5,11,2021-06-09,84089.84342684393,1008000.0
6106,30,1,16,2021-11-21,153749.89123533646,2240000.0
6107,48,13,12,2022-06-22,199264.23452997688,2352000.0
6108,87,17,0,2024-10-06,164018.33126168163,168000.0
10615,13,4,1,2023-04-23,116474.17618087732,123200.0
6110,78,6,9,2021-03-31,195745.74077194915,1612800.0
6111,67,8,11,2022-08-06,164955.68893933596,1814400.0
6112,4,6,18,2024-05-19,171756.5862062434,3225600.0
6113,67,1,19,2022-10-07,127622.2744779848,2424823.2150817113
6114,67,16,11,2021-07-09,99605.05581816,1489600.0
6115,18,11,7,2024-07-25,156800.0,1097600.0
6116,4,7,18,2023-10-23,150810.05645173928,2872800.0
6117,26,17,12,2021-10-29,171816.18798863183,2016000.0
6118,96,6,13,2023-12-17,179200.0,2329600.0
6119,87,19,19,2021-04-23,88943.52255981724,1689926.9286365276
6120,67,20,3,2021-03-05,203107.19242222107,672000.0
6121,67,4,2,2021-09-09,118859.47328313303,237718.94656626607
6122,92,4,3,2024-06-29,114977.61000223436,246400.0
6123,73,9,8,2022-04-10,112061.67118881572,896000.0
6124,89,13,3,2021-04-12,181328.17067921345,588000.0
6125,23,13,9,2024-07-31,196438.39256186163,1568000.0
6126,84,6,14,2022-11-24,193510.068731194,2508800.0
6127,3,18,3,2024-12-04,129373.16566609526,403200.0
6128,9,20,7,2022-10-18,242702.7120175426,1568000.0
6129,70,9,2,2022-12-16,108336.87390775682,216673.74781551363
6130,34,5,9,2021-07-17,88814.45527819461,799330.0975037515
6131,34,17,12,2024-02-07,172517.58309089346,2016000.0
6132,34,11,16,2020-11-12,168979.87243463163,2352000.0
6133,57,6,18,2022-09-23,108930.25013466344,1814400.0
6134,46,2,9,2023-08-07,168000.0,1512000.0
6135,34,2,8,2021-12-31,168000.0,1344000.0
10616,52,3,0,2023-03-15,107713.52655496995,100800.0
6137,78,14,8,2023-01-11,128800.0,1030400.0
6138,78,4,15,2023-02-10,115072.87576686246,1724800.0
6139,79,19,9,2022-01-02,97280.83335781124,761600.0
6140,79,2,9,2022-05-22,154673.64876680923,1392062.838901283
6141,52,2,3,2023-05-13,174342.13971326145,523026.41913978435
6142,3,18,11,2023-04-26,134400.0,1881600.0
6143,44,20,21,2022-06-20,230248.68159950213,3864000.0
6144,14,20,16,2023-08-05,213739.1617270233,3584000.0
10617,30,6,14,2024-01-01,108084.7587916398,1411200.0
6146,49,3,10,2021-06-23,100800.0,201600.0
6147,47,17,11,2023-07-28,181167.73981426252,1992845.1379568877
6148,84,19,16,2022-10-06,103288.9733023946,1428000.0
6149,2,6,17,2023-06-27,82035.44982507903,1512000.0
10618,12,14,17,2020-11-30,134996.3209449273,2318400.0
6151,78,6,10,2021-03-09,172804.37272382836,1176000.0
6152,55,2,16,2023-12-24,180078.93414015856,2520000.0
6153,70,14,11,2023-09-27,128800.0,515200.0
6154,60,4,6,2022-05-26,123200.0,862400.0
6155,4,15,11,2024-03-03,103015.58716788236,1008000.0
6156,92,18,18,2022-05-02,128667.16874519318,2316009.0374134774
6157,64,18,15,2024-04-13,130399.56557548665,2016000.0
10619,11,13,12,2024-07-30,203840.67886577552,2446088.1463893065
6159,73,19,1,2024-02-22,88194.68013983608,190400.0
6160,90,17,16,2023-01-03,155237.93077098543,2856000.0
6161,29,5,2,2021-05-26,80486.3086355525,84000.0
6162,39,16,1,2023-04-29,114073.54880509444,106400.0
6163,29,20,15,2023-07-06,224000.0,3584000.0
6164,34,8,10,2023-08-14,164645.82064871048,2872800.0
6165,30,14,11,2024-04-08,134375.36129201573,1803200.0
10620,49,8,7,2022-04-24,151200.0,1058400.0
6167,38,2,5,2022-02-26,182092.9444167805,840000.0
6168,40,6,16,2024-10-01,171702.5703589881,2688000.0
6169,40,6,16,2024-08-20,190592.21276493024,2688000.0
6170,30,13,18,2022-06-13,189605.74055387033,3412903.329969666
6171,83,1,16,2023-07-11,135014.0566145378,2380000.0
6172,52,11,4,2021-10-31,144371.2481858104,627200.0
6173,40,17,12,2023-03-29,166156.3449450961,1993876.1393411532
6174,6,6,9,2021-12-04,180209.35849618484,1433600.0
6175,79,20,11,2021-03-30,216870.16341611536,2016000.0
6176,21,12,10,2024-06-13,81551.66286603294,840000.0
6177,44,18,9,2021-01-04,135322.85690230876,1209600.0
6178,24,16,6,2024-08-18,101392.87713085744,532000.0
6179,15,11,19,2023-02-06,156737.39378315554,2822400.0
6180,20,20,10,2024-06-23,220828.19654882347,2240000.0
6181,52,9,8,2022-04-15,116448.95810497696,1008000.0
6182,42,6,11,2022-06-25,103639.11162642644,952000.0
6183,67,2,6,2021-10-28,176716.07361874977,1176000.0
6184,94,9,17,2024-03-28,121137.0794688592,1792000.0
6185,67,8,6,2021-04-06,148619.89104862258,756000.0
6186,25,9,7,2022-04-14,123050.2096316122,896000.0
6187,98,20,4,2023-05-19,245476.78566365663,981907.1426546265
6188,6,11,15,2021-03-14,151578.8790088344,2195200.0
6189,70,19,8,2021-04-14,92035.17908381822,761600.0
6190,92,6,3,2023-11-08,179200.0,537600.0
6191,19,14,3,2022-12-19,132807.9929618186,257600.0
6192,100,12,14,2023-03-10,84943.79194344682,1092000.0
6193,67,5,7,2023-06-20,85652.34622534591,588000.0
6194,74,17,2,2022-05-28,156334.72800753318,504000.0
6195,26,17,15,2021-01-07,170606.97475980318,2352000.0
6196,79,1,2,2020-12-27,144214.29109272672,420000.0
6197,66,9,6,2022-05-28,107151.08732426268,560000.0
6198,67,6,11,2023-03-19,179200.0,1971200.0
6199,66,17,6,2023-12-02,184271.25498291416,1008000.0
6200,95,12,11,2021-11-10,84088.837928683,924000.0
6201,65,6,12,2022-06-29,176484.4879042959,2329600.0
10621,41,15,17,2021-09-14,94581.6366824592,1814400.0
6203,38,13,15,2023-06-21,193959.62687719348,2909394.4031579024
6204,36,6,13,2024-01-13,115798.74894934718,1601600.0
6205,27,19,1,2021-07-26,89278.12424577147,95200.0
10622,26,16,2,2021-11-16,99106.22595669796,106400.0
6207,72,18,19,2024-05-17,130526.33745339388,2688000.0
6208,11,15,5,2021-06-26,106853.59082092102,504000.0
6209,8,8,7,2021-06-04,149916.9378534061,907200.0
6210,67,11,12,2022-04-27,141755.83857922765,1881600.0
6211,91,5,14,2022-11-21,90596.69412207008,1260000.0
10623,31,4,11,2023-08-05,125889.82741735276,1232000.0
6213,2,19,19,2021-08-20,87809.82685018546,1808800.0
6214,29,19,10,2021-02-28,89913.73588140933,856800.0
6215,42,4,10,2023-08-22,129794.45781140978,1108800.0
6216,89,20,16,2023-10-07,216283.59866734603,3808000.0
6217,79,19,15,2022-05-21,95200.0,1428000.0
6218,92,3,17,2022-08-22,102661.42018755212,1814400.0
6219,98,8,9,2023-07-29,142858.73617542276,1209600.0
6220,9,9,17,2023-10-21,118663.02188158676,1904000.0
6221,82,8,11,2022-06-05,147171.88147422034,1663200.0
6222,79,12,14,2024-02-06,88872.82838902964,1176000.0
6223,22,4,11,2024-06-13,121147.01718635533,1332617.1890499087
10624,60,4,5,2024-07-27,123788.48333358351,618942.4166679175
6225,11,1,13,2021-03-28,150040.0635529601,1680000.0
6226,80,1,19,2021-11-14,139337.02636114947,2647403.50086184
6227,9,6,2,2023-03-10,162318.42455198852,358400.0
6228,69,13,8,2024-04-25,192117.85821460723,1536942.8657168578
6229,78,6,10,2021-11-06,179200.0,2268000.0
10625,77,5,17,2022-04-06,76668.5424585184,1512000.0
6231,74,13,16,2022-11-23,200941.41676230068,2940000.0
6232,30,8,9,2021-05-27,165994.19313536244,1360800.0
6233,93,1,9,2022-01-07,153813.63999215182,1260000.0
6234,64,13,10,2023-05-07,192834.42100433423,1928344.2100433423
6235,67,15,17,2024-07-02,105022.3312874327,1612800.0
6236,67,11,2,2021-11-12,160297.68190009068,470400.0
6237,67,15,6,2022-04-02,100800.0,604800.0
6238,24,16,4,2023-08-16,106400.0,425600.0
10626,96,6,19,2024-01-09,184565.91323414395,3584000.0
10627,24,16,11,2023-09-16,110246.4294235528,638400.0
6241,59,16,18,2021-12-14,115675.63008979552,1915200.0
6242,31,6,11,2021-06-20,152032.64688415508,1672359.1157257059
6243,90,9,11,2024-05-27,104718.21994523316,1120000.0
6244,18,18,2,2022-04-02,138411.53678039077,268800.0
6245,78,3,3,2023-05-26,106297.22089230586,302400.0
6246,51,17,12,2022-10-30,169689.0991891367,2184000.0
6247,7,15,7,2021-02-25,92234.01066081632,604800.0
6248,72,19,18,2023-09-02,88995.8573660487,1808800.0
6249,57,19,9,2020-12-17,95200.0,761600.0
6250,5,8,17,2023-06-08,145217.34623268392,2570400.0
6251,80,18,12,2024-02-08,134400.0,1612800.0
6252,15,3,20,2021-09-24,103429.10620053812,2016000.0
10628,17,19,11,2024-06-18,96097.40036186996,1057071.4039805697
6254,79,9,10,2024-03-25,112782.74787121217,1008000.0
10629,94,7,17,2022-08-20,151200.0,2570400.0
6256,67,13,15,2023-08-04,184403.66638697972,2940000.0
6257,79,14,20,2024-08-07,137797.14599078897,2576000.0
6258,60,15,7,2023-07-20,94601.92203302756,604800.0
6259,67,4,3,2022-08-29,125155.63315119049,492800.0
6260,67,11,3,2021-04-22,147045.45865537343,313600.0
10630,17,10,14,2021-04-30,89948.73316410587,1254400.0
6262,67,10,0,2022-03-29,97605.4830225842,89600.0
6263,89,12,12,2024-09-09,90559.78974366943,1008000.0
6264,2,20,3,2022-05-31,235030.10715597836,672000.0
6265,67,19,19,2022-09-14,95200.0,1808800.0
6266,28,12,18,2023-05-24,84000.0,1428000.0
6267,67,10,8,2021-04-14,89600.0,806400.0
10631,40,9,11,2021-12-27,107804.77370136153,1120000.0
6269,89,9,14,2021-04-21,109253.56633032014,1456000.0
6270,74,17,12,2022-07-09,153770.01158014478,1848000.0
6271,46,13,19,2023-05-09,213646.53028183823,3724000.0
10632,73,6,18,2023-08-27,184069.3035180033,3404800.0
6273,16,8,10,2022-06-08,155616.23835197298,151200.0
6274,41,8,3,2020-11-05,150760.51252117523,302400.0
6275,60,4,8,2024-09-30,123200.0,1108800.0
6276,91,14,12,2022-06-24,133148.50908841917,1674400.0
10633,92,6,6,2021-07-28,161914.85800300748,896000.0
6278,58,16,6,2024-04-08,113544.7202259244,744800.0
6279,20,15,19,2021-03-04,91025.4090877217,2016000.0
6280,43,13,16,2023-12-23,185661.595528103,3136000.0
6281,28,6,8,2022-03-06,178847.76909141158,1176000.0
6282,6,7,18,2021-05-20,141196.15386071466,2721600.0
6283,68,19,10,2021-05-07,87653.44785432529,571200.0
6284,59,16,13,2023-09-04,115475.41954433416,1276800.0
6285,86,4,14,2022-05-30,135189.10544741008,1848000.0
6286,32,19,5,2024-06-02,92626.08591656796,476000.0
6287,53,20,11,2024-08-31,205390.83501722396,3360000.0
6288,59,6,14,2023-03-10,139729.44849761348,2016000.0
6289,54,1,18,2024-03-05,136010.48704834163,2380000.0
6290,20,12,3,2024-07-25,90869.0647603482,252000.0
6291,5,10,2,2022-08-14,81858.58775022323,268800.0
6292,18,5,5,2022-02-08,81101.26342354412,420000.0
6293,97,9,19,2024-09-04,105256.30248346552,1999869.747185845
6294,99,9,10,2024-07-26,121804.19230658506,1218041.9230658505
6295,16,2,8,2021-10-15,152446.5543691459,1512000.0
10634,67,6,16,2023-06-12,133563.73619121162,2150400.0
6297,69,20,7,2024-01-16,217326.0053315624,1568000.0
6298,4,3,4,2023-12-02,108087.41215852936,302400.0
6299,39,6,2,2023-08-11,109530.00805539972,201600.0
6300,44,10,18,2021-09-30,84055.79965219939,1612800.0
6301,8,12,7,2021-07-17,78577.79896503122,588000.0
6302,50,19,5,2021-02-08,91598.92393450944,380800.0
6303,65,13,6,2022-06-16,200506.96615773617,1372000.0
6304,71,6,13,2022-08-31,182153.81515391223,2744000.0
6305,54,14,11,2023-02-24,119135.98345489068,515200.0
6306,39,10,1,2022-08-19,90466.48286701916,179200.0
6307,24,7,16,2022-04-16,160319.20613833173,2268000.0
6308,30,6,9,2021-11-21,189914.82083083253,1433600.0
6309,94,3,17,2023-02-20,97751.43928959114,1612800.0
10635,20,4,11,2020-11-25,129543.4609634231,369600.0
6311,64,2,8,2022-09-06,168000.0,1176000.0
6312,53,6,10,2020-11-25,131779.26660319898,280000.0
6313,2,13,11,2023-01-09,196855.11066193876,2352000.0
6314,61,5,7,2023-01-14,80707.59902611465,588000.0
6315,66,8,19,2024-10-16,139712.531910716,3024000.0
6316,51,9,2,2021-05-31,112000.0,336000.0
6317,99,12,10,2022-04-14,90864.0030339922,924000.0
6318,59,16,12,2022-09-19,106467.86235096224,1276800.0
6319,98,10,3,2022-12-08,87706.82881823662,263120.4864547099
6320,17,2,7,2022-05-21,157291.5712678248,1008000.0
6321,12,19,17,2022-04-03,96450.40306799058,1618400.0
6322,67,13,7,2023-05-09,211793.60468144255,1568000.0
6323,42,6,6,2022-07-22,184203.26536744725,896000.0
6324,68,17,12,2021-07-23,165646.43357154995,1512000.0
10636,67,17,4,2024-07-20,178599.9558524742,672000.0
6326,91,10,13,2021-10-18,98073.42191528756,1254400.0
6327,8,6,10,2021-09-28,155427.34147772525,1254400.0
10637,95,1,14,2022-08-13,149153.3447591487,1960000.0
6329,99,18,3,2021-07-15,134400.0,537600.0
6330,64,5,2,2023-10-31,84236.16006819507,168000.0
6331,66,17,10,2021-07-03,151371.26062308377,1512000.0
6332,67,11,10,2021-10-01,144681.4472682668,1724800.0
6333,42,12,11,2021-05-31,75898.68138260402,1008000.0
6334,62,16,16,2023-12-24,100113.1238331669,1808800.0
6335,58,6,4,2023-08-13,170431.93832569793,716800.0
6336,73,15,14,2021-09-05,100800.0,1411200.0
6337,79,17,12,2024-05-10,154687.16858429578,1848000.0
10638,49,17,20,2021-04-22,168000.0,3192000.0
6339,6,9,10,2023-08-30,112000.0,1904000.0
6340,30,6,9,2021-07-19,169711.4809141102,1792000.0
6341,1,9,13,2021-05-11,108632.77253888208,1456000.0
6342,78,6,21,2023-07-30,179200.0,3584000.0
6343,64,14,7,2023-04-06,123992.16810331037,1030400.0
6344,50,13,10,2023-01-14,187575.99219740953,2156000.0
6345,62,9,19,2020-11-22,113874.98838424691,2240000.0
6346,38,20,11,2023-04-23,224000.0,224000.0
6347,8,13,1,2024-01-26,211682.26488396715,196000.0
6348,13,10,11,2022-10-29,81616.5365051802,1254400.0
6349,48,20,11,2021-02-04,246198.01093980143,2688000.0
6350,93,13,17,2023-01-14,192999.03499053337,3332000.0
6351,66,12,7,2024-10-25,75731.86349271217,672000.0
6352,29,16,4,2022-10-21,108483.02261072242,532000.0
6353,52,12,9,2024-05-20,82057.86962269143,672000.0
6354,40,14,8,2021-04-21,139036.75110558906,1030400.0
6355,67,10,11,2023-04-17,90742.20449984564,998164.249498302
6356,36,15,10,2021-07-28,93225.544445569,1008000.0
6357,92,17,11,2024-06-20,168566.78635594912,1854234.6499154405
6358,23,18,6,2023-07-12,133573.90846007902,672000.0
6359,29,9,1,2022-09-09,103618.45627262336,103618.45627262336
6360,75,13,7,2020-11-24,192891.558211435,1372000.0
6361,53,6,4,2023-06-25,126060.86159990364,386400.0
6362,61,6,13,2021-05-20,177951.2641034415,2329600.0
6363,31,6,10,2021-04-12,159184.0082463831,1848000.0
6364,44,14,17,2021-01-26,122433.42178017124,2189600.0
6365,67,5,4,2024-06-12,82381.77642426915,420000.0
6366,23,19,12,2022-11-21,98827.94189558511,1047200.0
6367,96,6,13,2023-07-25,164521.92227559854,2150400.0
6368,93,8,10,2022-11-08,145183.2491371936,302400.0
6369,49,19,3,2023-04-28,100283.20152811892,380800.0
6370,19,6,17,2021-12-27,179200.0,1512000.0
6371,61,7,19,2023-10-16,144665.5970187992,2872800.0
6372,4,11,17,2023-12-13,162745.86864645133,2508800.0
6373,33,14,9,2022-09-05,117087.1679996499,1030400.0
6374,40,1,5,2021-10-27,139744.09872665544,840000.0
6375,96,4,16,2024-06-16,134510.04276006066,1971200.0
6376,39,5,6,2024-01-15,81317.76481644917,588000.0
10639,31,19,14,2024-08-18,89829.08441332838,1237600.0
6378,33,1,11,2024-07-12,126734.93114022016,1680000.0
6379,63,9,15,2021-11-14,112603.9409409686,1568000.0
6380,94,8,2,2021-02-28,163729.4970119757,302400.0
6381,1,17,7,2024-08-11,170452.72059090517,1344000.0
6382,67,1,11,2022-05-27,132195.08067865862,1400000.0
6383,30,6,10,2023-02-14,170183.4825712752,2352000.0
6384,49,10,6,2022-11-02,93627.90502073005,627200.0
6385,61,20,11,2024-01-08,204707.27302661823,3136000.0
10640,96,15,17,2020-08-12,108955.13982801654,1612800.0
6387,53,12,8,2024-08-08,86308.33225241624,588000.0
6388,43,19,9,2021-01-13,103408.07584486692,930672.6826038023
10641,47,6,2,2024-10-09,121417.25206165548,257600.0
6390,39,5,6,2024-12-10,84000.0,504000.0
6391,44,4,19,2024-07-03,116789.88450798376,2219007.8056516913
6392,31,9,13,2021-12-11,115775.06422766284,1568000.0
6393,40,10,12,2023-10-28,92092.44600296994,1105109.3520356393
6394,67,18,10,2024-06-24,136473.5599681672,1209600.0
6395,24,16,11,2023-11-13,97852.3002474614,1276800.0
10642,89,12,9,2021-11-07,82089.37488501133,756000.0
6397,96,14,12,2021-02-14,128800.0,1545600.0
6398,57,9,11,2023-11-10,114630.4294971619,1344000.0
6399,100,20,21,2021-07-16,204509.58519531405,3864000.0
6400,63,16,7,2023-07-15,103759.61784053664,638400.0
6401,81,4,6,2021-05-05,131754.836357496,739200.0
6402,36,12,5,2021-07-05,90898.64175736895,420000.0
6403,71,10,19,2023-06-16,82059.55479737179,1702400.0
6404,60,17,12,2024-08-13,169365.85772362532,2520000.0
6405,55,7,4,2024-09-30,159224.7702521746,453600.0
6406,98,1,5,2024-03-17,138868.54124094156,840000.0
6407,15,8,9,2024-07-25,151200.0,1209600.0
6408,64,9,11,2023-06-03,112000.0,1344000.0
10643,67,19,8,2021-09-02,88239.79516944922,666400.0
6410,68,5,20,2021-10-25,89881.16122230607,1596000.0
6411,53,17,12,2023-05-08,168000.0,2184000.0
6412,68,11,20,2020-11-03,163306.34143709246,2979200.0
10644,14,19,7,2023-12-01,95200.0,571200.0
6414,67,4,16,2024-05-17,114904.17040930974,2094400.0
6415,67,11,12,2024-09-04,164584.47107310628,2038400.0
10645,67,3,2,2022-03-15,95943.12989161177,201600.0
6417,98,6,6,2022-06-30,173494.04804344312,1040964.2882606587
6418,14,9,5,2023-04-04,111004.44924755309,448000.0
6419,90,6,6,2024-08-12,231857.9352389877,1120000.0
6420,87,6,16,2023-09-22,169937.5755788555,2719001.209261688
6421,80,1,16,2023-04-04,144015.89593840291,2100000.0
6422,83,5,8,2023-07-02,84000.0,756000.0
6423,41,2,14,2022-10-06,164075.4342996031,2520000.0
10646,46,20,16,2021-12-28,207301.05818261803,3360000.0
6425,27,1,10,2023-09-20,142997.93427382564,280000.0
6426,17,1,21,2022-06-26,138240.79962061532,2800000.0
6427,67,11,17,2023-05-26,156800.0,2665600.0
6428,85,1,11,2023-08-02,133803.6353322037,1680000.0
6429,91,15,10,2023-04-09,93597.4216780784,1612800.0
6430,16,18,19,2024-02-07,139772.0033051689,2419200.0
6431,67,8,7,2021-12-04,164999.63194869226,1058400.0
6432,15,12,11,2024-02-14,83446.18401703345,588000.0
6433,67,10,14,2021-08-18,91816.027471253,1344000.0
6434,12,15,14,2022-01-28,106119.08798110386,1485667.231735454
6435,12,17,15,2024-07-02,175416.11483474777,2631241.7225212166
6436,68,9,6,2022-10-06,111666.43023383385,784000.0
6437,67,8,17,2023-03-06,146959.8232694941,2570400.0
6438,11,3,3,2023-12-11,109536.49328068836,302400.0
6439,91,17,10,2021-05-27,168000.0,1680000.0
10647,57,16,2,2022-05-22,105290.4538065041,212800.0
10648,59,1,15,2021-01-31,144205.9105351056,2240000.0
6442,67,1,10,2021-06-05,143981.48376899736,1540000.0
6443,1,18,21,2021-01-07,143381.4786867507,2688000.0
6444,93,16,16,2021-08-02,108968.63864525565,1596000.0
10649,67,6,18,2023-06-17,89444.62644648123,1523200.0
6446,40,10,14,2022-05-02,80873.54065232506,1254400.0
6447,56,18,9,2021-05-05,141750.10647284158,1075200.0
6448,6,2,3,2022-04-27,167428.14167438267,504000.0
6449,67,4,11,2024-07-13,111206.89227112872,1223275.8149824159
6450,19,4,8,2021-05-27,119811.15589285744,985600.0
6451,93,6,10,2023-08-08,172790.64485857272,2867200.0
6452,49,7,11,2024-05-09,137552.92369466,1663200.0
6453,25,1,7,2023-05-16,126341.36711758388,980000.0
6454,67,10,20,2024-05-19,89801.18519994605,1792000.0
6455,80,7,16,2022-04-10,153645.06997389975,2268000.0
10650,28,8,11,2024-05-13,150017.70695438198,1814400.0
10651,61,19,17,2022-11-09,101100.98492059972,1713600.0
6458,89,6,7,2024-02-26,171068.22189206115,1433600.0
6459,63,7,20,2023-12-31,151200.0,3024000.0
6460,66,6,6,2023-08-10,182012.36107538195,1092074.1664522917
10652,67,16,16,2021-10-09,106231.2028039233,1699699.2448627728
10653,63,8,2,2023-11-26,160852.84617236076,302400.0
6463,17,10,20,2022-07-27,98510.65791774608,1970213.1583549217
6464,92,20,2,2022-02-14,208010.67667009504,224000.0
6465,35,16,15,2020-12-13,99639.59852198484,1596000.0
6466,43,10,14,2021-07-21,91678.18556928627,1254400.0
6467,95,17,19,2024-05-26,165171.39733419238,3360000.0
6468,90,2,6,2020-11-19,155816.8614496163,1176000.0
6469,97,16,16,2021-05-10,109960.84230416131,1702400.0
6470,79,3,10,2021-12-30,98716.74929010576,1915200.0
6471,67,8,4,2023-10-10,151200.0,453600.0
6472,47,19,20,2023-07-03,88191.70472244096,1808800.0
6473,5,6,12,2022-08-13,110157.598143067,1108800.0
6474,43,2,12,2021-12-31,162624.27291337986,2184000.0
6475,33,20,18,2021-03-01,246129.39720696825,3864000.0
6476,76,6,9,2022-09-29,170067.77589457968,1433600.0
6477,25,9,6,2022-06-10,107957.50788949666,784000.0
6478,40,6,10,2023-01-20,178733.02333529232,3360000.0
6479,78,15,18,2023-08-02,106983.2932607026,1915200.0
6480,2,7,10,2022-04-18,152018.42264315483,1360800.0
6481,67,7,6,2021-02-03,151200.0,756000.0
6482,81,15,1,2020-12-14,106009.231836118,100800.0
6483,67,15,21,2022-12-02,106320.0189377363,2232720.3976924624
6484,97,5,6,2022-10-09,81292.1118294368,588000.0
6485,65,10,13,2024-07-21,85769.76772309137,1075200.0
6486,70,9,8,2023-09-01,111088.73186564226,784000.0
6487,5,4,12,2023-07-11,122764.6957483832,1478400.0
6488,67,12,3,2023-06-10,77501.98031829426,168000.0
10654,79,6,7,2021-02-07,179200.0,784000.0
6490,67,6,8,2022-01-14,183788.1822923037,1612800.0
10655,44,2,6,2023-10-08,168595.702565527,1176000.0
10656,67,6,7,2023-07-22,181564.5627611981,1433600.0
6493,94,10,11,2022-08-23,82307.55349784195,896000.0
6494,97,3,2,2021-05-12,94310.10203472126,100800.0
10657,67,7,11,2021-07-25,160499.00376542707,1209600.0
6496,92,10,16,2020-02-11,89776.01279139868,1523200.0
6497,85,2,13,2021-11-08,165570.21619872242,2184000.0
10658,72,17,16,2020-11-06,164496.53066006314,2856000.0
6499,53,5,17,2022-01-04,85088.63890585989,1512000.0
6500,100,12,2,2021-05-03,83509.2227300042,252000.0
6501,73,16,15,2022-03-31,107487.71941293964,1702400.0
6502,72,6,11,2021-10-15,169184.84316036382,2150400.0
6503,17,1,0,2024-06-26,145715.11951155614,140000.0
6504,98,10,2,2023-06-13,82961.62881978009,179200.0
6505,67,10,14,2022-10-11,93423.26175436578,1164800.0
6506,67,14,16,2022-07-22,132341.53292939908,2189600.0
10659,24,1,10,2022-05-08,140000.0,2800000.0
6508,2,1,10,2023-03-06,140000.0,1820000.0
10660,98,18,11,2023-03-01,146840.66638195986,2419200.0
